"pubDate","timestamp","title","description","link","rss-url","country","category","keyphrases","key_words"
"2022-09-18T21:35:18+05:30","1663517118.0","Assam and Bangladesh are working for mutual interest- Assam Governor Jagdish Mukhi","While interacting with the trainee officers,Mukhi said that India’s relation with Bangladesh is deep rooted, person to person, more of family relationship and expressed hope that Assam will play a more important role in strengthening this tie in the days to come.","https://economictimes.indiatimes.com/news/india/assam-and-bangladesh-are-working-for-mutual-interest-by-strengthening-trade-water-resources-and-connectivity-assam-governor-prof-jagdish-mukhi/articleshow/94286886.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T21:33:54+05:30","1663517034.0","Cheetahs brought to KNP to divert attention from demand to shift Gir lions: Kamal Nath","Taking a dig at the Bharatiya Janata Party (BJP) ruled government at the Centre and Gujarat, Nath claimed when he was the chief minister of Madhya Pradesh he had tried to get lions from Gir, but his request was turned down. Nath's comments came a day after Prime Minister Narendra Modi released eight cheetahs into special enclosures at the KNP in the Sheopur district. The fastest land animal was introduced in India 70 years after the local cheetahs had gone extinct.","https://economictimes.indiatimes.com/news/politics-and-nation/cheetahs-brought-to-knp-to-divert-attention-from-demand-to-shift-gir-lions-kamal-nath/articleshow/94286868.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T21:31:38+05:30","1663516898.0","No objection to madrassas survey, but don't vilify system if few evade rules: Darul Uloom Deoband","During the conference, a 12-member steering committee was constituted and its objectives include helping the madrassa managements during the survey and placing their grievances, if any, before the government.","https://economictimes.indiatimes.com/news/india/no-objection-to-madrassas-survey-but-dont-vilify-system-if-few-evade-rules-darul-uloom-deoband/articleshow/94286843.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T21:24:40+05:30","1663516480.0","Jacqueline Fernandez summoned again on Sept 19 by Delhi Police in Rs 200-cr extortion case","","https://economictimes.indiatimes.com/news/india/jacqueline-fernandez-summoned-again-on-sept-19-by-delhi-police-in-rs-200-cr-extortion-case/videoshow/94286762.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T21:17:11+05:30","1663516031.0","Two teams from Karnataka, one from TN win FKCCI cash prizes with winning ideas","Four students from the College of Agriculture, Haveri, bagged Rs 10 lakh cash prize for developing an alternative to coco peat used in seedling to beat the steep logistics cost. A student from the College of Technology in Salem bagged Rs 5 lakh for developing electric cylinder for jacquard machine in the textiles sector and four students from the College of Agriculture, UAS, Dharwad, got Rs 4 lakh for producing poultry feed for broilers and layers using silkworm pupae.","https://economictimes.indiatimes.com/news/india/two-teams-from-karnataka-one-from-tn-win-fkcci-cash-prizes-with-winning-ideas/articleshow/94286681.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T21:06:36+05:30","1663515396.0","How the strong US dollar can affect everyone","After rising again Friday, the dollar is near its highest level in more than two decades against a key index measuring six major currencies, including the euro and Japanese yen. Many professional investors don't expect it to ease off anytime soon.","https://economictimes.indiatimes.com/news/how-to/how-the-strong-us-dollar-can-affect-everyone/articleshow/94286564.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T21:04:34+05:30","1663515274.0","Chandigarh University 'video leak' row: Massive protest over MMS scandal, students again hit streets seeking justice","","https://economictimes.indiatimes.com/news/india/chandigarh-university-video-leak-row-massive-protest-over-mms-scandal-students-again-hit-streets-seeking-justice/videoshow/94286555.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T21:03:38+05:30","1663515218.0","Brendan Fraser makes comeback as 600-pound guy, gets standing ovation at 79th Venice International Film Festival","Brendan Fraser is making a big comeback in the drama ""The Whale,"" by playing a 600-pound man, after being sidelined by physical and emotional pain from an alleged sexual assault by the former head of the Hollywood Foreign Press Association.","https://economictimes.indiatimes.com/news/international/us/brendan-fraser-makes-comeback-as-600-pound-guy-gets-standing-ovation-at-79th-venice-international-film-festival/articleshow/94286539.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T20:57:26+05:30","1663514846.0","Big Brother's house witnesses first tie as season nears completion. Read details","The Big Brother's house seems to be charged up as the season is nearing its completion. Season 24's first tie occurred on Thursday, as eviction votes for Alyssa and Taylor were 1-1. Monte had to choose and send one of them home.","https://economictimes.indiatimes.com/news/international/us/big-brothers-house-witnesses-first-tie-as-season-nears-completion-read-details/articleshow/94286478.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T20:55:07+05:30","1663514707.0","Will continue with welfare schemes: Rajasthan Chief Minister Gehlot on 'Revri' debate","Terming social security a top priority of his government, Gehlot questioned that when the prime minister launches such schemes, they are not counted as 'Revri' or freebies.","https://economictimes.indiatimes.com/news/politics-and-nation/will-continue-with-welfare-schemes-rajasthan-cm-gehlot-on-revri-debate/articleshow/94286473.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T20:54:44+05:30","1663514684.0","MeT forecasts heavy rain in Odisha in next 3 days","It issued an orange warning of very heavy rain at a few places over Puri, Kalahandi, Kandhamal and Ganjam on Monday. Heavy showers of 65-115 mm can occur in Khurda, Cuttack, Malkangiri, Nabarangpur, Nayagarh, Rayagada, Gajapati, Jagatsinghpur, Koraput and Kendrapara.","https://economictimes.indiatimes.com/news/india/met-forecasts-heavy-rain-in-odisha-in-next-3-days/articleshow/94286469.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T20:53:48+05:30","1663514628.0","Indian Army invites firms to offer critical defence equipment for procurement","""In keeping with its commitment to fight the future wars with Indigenous Solutions, #IndianArmy invites Indian Defence Industry to offer critical defence equipment for Emergency Procurement. #IndianArmy #InStrideWithTheFuture,"" the Army tweeted.","https://economictimes.indiatimes.com/news/defence/indian-army-invites-firms-to-offer-critical-defence-equipment-for-procurement/articleshow/94286450.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T20:48:55+05:30","1663514335.0","Jairam Ramesh ridicules Naveen Patnaik, says BJD in mock fight with BJP in Odisha","Pillorying Patnaik, who is also the BJD chief, the Congress leader said ""When the PM asks the CM to sit, he sits. His MPs also do what the PM says. The two parties work together at the Centre and indulge in mock fights in Odisha,"" said Ramesh at the press conference in which senior Congress leader Digvijay Singh was present.","https://economictimes.indiatimes.com/news/politics-and-nation/jairam-ramesh-ridicules-naveen-patnaik-says-bjd-in-mock-fight-with-bjp-in-odisha/articleshow/94286393.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T20:47:10+05:30","1663514230.0","Smriti Irani mocks Nitish Kumar's 'national ambitions', says Modi will return to power in 2024","The BJP leader was here to attend a party symposium based on the book ""Modi@20"" where her cabinet colleague Giriraj Singh, former minister Ravi Shankar Prasad and Rajya Sabha member Sushil Kumar Modi were among those present.","https://economictimes.indiatimes.com/news/politics-and-nation/smriti-irani-mocks-nitish-kumars-national-ambitions-says-modi-will-return-to-power-in-2024/articleshow/94286381.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T20:43:12+05:30","1663513992.0","27 killed, 20 injured as bus carrying people to COVID quarantine centre crashes in China","The official media reported that the bus overturned on a highway in Guizhou province but there was no mention that the vehicle was transporting people to the quarantine centre.","https://economictimes.indiatimes.com/news/international/world-news/27-killed-20-injured-as-bus-carrying-people-to-covid-quarantine-centre-crashes-in-china/articleshow/94286358.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T20:36:02+05:30","1663513562.0","MSP Committee to hold 2nd meeting on Sep 27 in Hyderabad","​​​​​ In the first meeting held on August 22 in the national capital, the committee -- headed by former Agriculture Secretary Sanjay Agrawal -- had formed three internal sub-groups to deliberate on the mandated topics. The panel has 26 members including the chairman, while three membership slots are kept aside for representatives of Samyukta Kisan Morcha (SKM). But the SKM has rejected the committee and decided to stay away from the meeting.","https://economictimes.indiatimes.com/news/economy/agriculture/msp-committee-to-hold-2nd-meeting-on-sep-27-in-hyderabad/articleshow/94286276.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T20:35:45+05:30","1663513545.0","Chandigarh 'video leak' row: Students protest outside University in Mohali","","https://economictimes.indiatimes.com/news/politics-and-nation/chandigarh-video-leak-row-students-protest-outside-university-in-mohali/videoshow/94286274.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T20:34:06+05:30","1663513446.0","'Jeopardy' host Ken Jennings accused of favouritism. Here's why","Jeopardy's host Ken Jennings has sparked a controversy by letting a contestant change answer in an episode. Jennings had become the host of 'Jeopardy!' after the death of Alex Trebek. His the host of the show along with Mayim Bialik.","https://economictimes.indiatimes.com/news/international/us/jeopardy-host-ken-jennings-accused-of-favouritism-heres-why/articleshow/94286259.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T20:28:37+05:30","1663513117.0","BJP discusses strategies for 2023 Bengal rural polls","BJP state president Sukanta Majumdar told reporters that strategies for the 2023 panchayat polls, ""police brutality"" during the September 13 march to secretariat and ""rapid erosion in TMC support base"" after the seizure of money from associates of ruling party heavyweights were discussed.","https://economictimes.indiatimes.com/news/politics-and-nation/bjp-discusses-strategies-for-2023-bengal-rural-polls/articleshow/94286211.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T20:27:14+05:30","1663513034.0","Prime accused in Chandigarh University video row held in Shimla","Meanwhile, Chandigarh University authorities claimed that no objectionable video was made of the girl students except a personal video shot by a girl, which she shared with her boyfriend.","https://economictimes.indiatimes.com/news/india/prime-accused-in-chandigarh-university-video-row-held-in-shimla/articleshow/94286190.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T20:22:59+05:30","1663512779.0","Iconic Russian singer asks to be named ''foreign agent''","Pugacheva's husband, singer and TV presenter Maxim Galkin, who has criticised Russia's sending troops into Ukraine, was added to the foreign agents register on Saturday by the justice ministry for allegedly conducting political activities on behalf of Ukraine and receiving Ukrainian funding.","https://economictimes.indiatimes.com/news/international/world-news/iconic-russian-singer-asks-to-be-named-foreign-agent/articleshow/94286156.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T20:15:06+05:30","1663512306.0","Gujarat: DRI seizes e-cigarette sticks worth Rs 48 cr from Mundra port","","https://economictimes.indiatimes.com/news/india/gujarat-dri-seizes-e-cigarette-sticks-worth-rs-48-cr-from-mundra-port/videoshow/94286100.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T20:14:25+05:30","1663512265.0","Congress slams Azad over Article 370 stand","The former Union minister has also said he will not raise issues over which he has no control.","https://economictimes.indiatimes.com/news/politics-and-nation/congress-slams-azad-over-article-370-stand/articleshow/94286095.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T20:12:53+05:30","1663512173.0","Top Chinese epidemiologist asks citizens not to touch foreigners to avoid monkeypox, faces backlash","China on Friday reported its first case of monkeypox in Chongqing city after a person who arrived from abroad developed rashes while in COVID-19 quarantine. Following this, China's top epidemiologist Wu Zunyou warned citizens not to have skin contact with foreigners and recent returnees from abroad to avoid contracting the disease.","https://economictimes.indiatimes.com/news/international/world-news/top-chinese-epidemiologist-asks-citizens-not-to-touch-foreigners-to-avoid-monkeypox-faces-backlash/articleshow/94286090.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T20:09:30+05:30","1663511970.0","Fire breaks out at Hollywood Bowl after 'Sound of Music' sing-along. This is what happened","According to fire officials, there was no risk to the location, and no injuries were reported.","https://economictimes.indiatimes.com/news/international/us/fire-breaks-out-at-hollywood-bowl-after-sound-of-music-sing-along-this-is-what-happened/articleshow/94286066.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T20:08:04+05:30","1663511884.0","Bihar government to introduce 'no-bag day', compulsory games period in schools","A notification to this effect will be issued soon, Education Department's Additional Chief Secretary Dipak Kumar Singh told PTI.","https://economictimes.indiatimes.com/news/india/bihar-government-to-introduce-no-bag-day-compulsory-games-period-in-schools/articleshow/94286043.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T20:05:37+05:30","1663511737.0","Tom Cruise starrer Mission: Impossible – Dead Reckoning Part One's shooting gets interrupted. See the hilarious reason","Tom Cruise was shooting for the latest Mission: Impossible movie in the UK when a flock of sheep ""invaded"" the set. The shooting had to be stopped for a while, though there wasn’t any damage reported. Mission: Impossible— Dead Reckoning Part One is likely to be released in July 2023.","https://economictimes.indiatimes.com/news/international/us/tom-cruise-starrer-mission-impossible-dead-reckoning-part-ones-shooting-gets-interrupted-see-the-hilarious-reason/articleshow/94286021.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T20:04:41+05:30","1663511681.0","Chandigarh University 'video leak' row: Police arrests Shimla man","","https://economictimes.indiatimes.com/news/politics-and-nation/chandigarh-university-video-leak-row-police-arrests-shimla-man/videoshow/94286014.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T19:58:29+05:30","1663511309.0","Auto driver-cum-chef on cloud nine as he wins Rs 25 crore Onam bumper lottery","""I was not expecting to win and therefore, I was not watching the lottery results on TV. However, when I checked my phone, I saw that I had won. I could not believe it and showed it to my wife. She confirmed that it was the winning number,"" Anoop said.","https://economictimes.indiatimes.com/news/india/auto-driver-cum-chef-on-cloud-nine-as-he-wins-rs-25-crore-onam-bumper-lottery/articleshow/94285940.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T19:53:43+05:30","1663511023.0","Elephant deaths in train accidents: Sensitive points across 1,800 km of railway tracks identified","​​​ On a trial basis, the geo-coordinates of around 15 to 20 sensitive points have been shared with the railways which will take preventive measures at these locations, an official said on condition of anonymity. The measures could include simple interventions such as construction of ramps to facilitate movement of wild elephants across railway tracks.","https://economictimes.indiatimes.com/news/india/elephant-deaths-in-train-accidents-sensitive-points-across-1800-km-of-railway-tracks-identified/articleshow/94285916.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T19:44:49+05:30","1663510489.0","J&K gets cinema halls after 3 decades; L-G Manoj Sinha says theatres in every district soon","These cinema halls have been established by the government's Mission Youth Department in collaboration with the respective district administrations.  Describing the incident as ""historic"", Sinha said he is dedicating the cinema halls to the youth of the twin south Kashmir districts.​","https://economictimes.indiatimes.com/news/india/jk-gets-cinema-halls-after-3-decades-l-g-manoj-sinha-says-theatres-in-every-district-soon/articleshow/94285805.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T19:37:39+05:30","1663510059.0","Arrest of 17 bangladeshi nationals: Assam govt writes to Centre about  frequent violations of tourist Visa norms by Bangladeshi clerics","Assam DGP Bhaskar Jyoti Mahanta on Sunday said, "" There is a tendency specially some Bangladeshi Mullas they come in, the moulavis etc they called or invited. And they come on tourist visa and they come and we found some mashvara( religious advice )that they do, you have some of the Bangladeshi people are coming in tourist visa and doing things that not very nice. In fact radicalisation are being spread wrongly using tourist visa"".","https://economictimes.indiatimes.com/news/india/arrest-of-17-bangladeshi-nationals-assam-govt-writes-to-centre-about-frequent-violations-of-tourist-visa-norms-by-bangladeshi-clerics/articleshow/94285671.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T19:35:56+05:30","1663509956.0","Watch: Here's why Karnataka CM Bommai turns down Kerala CM Vijayan's rail infrastructure proposals","","https://economictimes.indiatimes.com/news/politics-and-nation/watch-heres-why-karnataka-cm-bommai-turns-down-kerala-cm-vijayans-rail-infrastructure-proposals/videoshow/94285675.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T19:35:22+05:30","1663509922.0","Maharashtra sees 602 new COVID-19 cases, three deaths; active count 4,540","There was a slight drop in the number of cases on Sunday as compared the previous day, when the state had recorded 631 cases along with three fatalities. The highest number of 239 cases were detected in the Mumbai circle, followed by 191 in Pune circle, 51 in Nagpur, Nashik 38, Kolhapur 29, Aurangabad eight, Latur and Amrawati circles 23 each, the department said.","https://economictimes.indiatimes.com/news/india/maharashtra-sees-602-new-covid-19-cases-three-deaths-active-count-4540/articleshow/94285662.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T19:31:30+05:30","1663509690.0","Jamie Laing's apartment gets filled with silent killer gas. Here’s what happened next","Jamie Laing awoke just before 6 a.m. on Saturday morning to find his plush Chelsea home filled with deadly carbon monoxide.","https://economictimes.indiatimes.com/news/international/us/jamie-laings-apartment-gets-filled-with-silent-killer-gas-heres-what-happened-next/articleshow/94285631.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T19:29:35+05:30","1663509575.0","Watch: Virat Kohli hits the nets in Mohali, makes intentions clear","The Punjab Cricket Association tweeted a video of Kohli at the nets in Mohali practicing his shots","https://economictimes.indiatimes.com/news/new-updates/watch-virat-kohli-hits-the-nets-in-mohali-makes-intentions-clear/articleshow/94285349.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T19:28:16+05:30","1663509496.0","Power cuts to plunge South Africa into darkness","The boss of state-owned Eskom Andre de Ruyter announced ""a high stage of load shedding this week"", using jargon for planned outages.","https://economictimes.indiatimes.com/news/international/world-news/power-cuts-to-plunge-south-africa-into-darkness/articleshow/94285597.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T19:25:53+05:30","1663509353.0","Kalani David dies at age of 24 in Costa Rica. See what happened","Kalani David, a world-renowned surfer and skateboarder died on Saturday due to a seizure. An irregular heartbeat led to a heart attack, and he collapsed. He was 24 years old and was spending time with his family in Costa Rica.","https://economictimes.indiatimes.com/news/international/us/kalani-david-dies-at-age-of-24-in-costa-rica-see-what-happened/articleshow/94285473.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T19:17:52+05:30","1663508872.0","J&K: LG Manoj Sinha inaugurates multipurpose cinema halls in Pulwama, Shopian","","https://economictimes.indiatimes.com/news/india/jk-lg-manoj-sinha-inaugurates-multipurpose-cinema-halls-in-pulwama-shopian/videoshow/94285444.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"2022-09-18T19:16:31+05:30","1663508791.0","Serbian right-wing groups disrupt LGBTQ march; police intervene","As several thousand people joined an LGBTQ march in Serbia to mark the end of EuroPride, right-wing groups attempted to disrupt it.","https://economictimes.indiatimes.com/news/web-stories/serbian-right-wing-groups-disrupt-lgbtq-march-police-intervene/slideshow/94285400.cms","http://economictimes.indiatimes.com/News/rssfeeds/1715249553.cms","IN","general","[]","set()"
"Sun, 18 Sep 2022 17:00:29 GMT","1663520429.0","Liz Truss concludes talks with world leaders and meets King ahead of funeral","The Prime Minister hosted her Irish counterpart as well as the Canadian premier and the Polish president at Downing Street on Sunday.","https://www.standard.co.uk/news/politics/liz-truss-justin-trudeau-prime-minister-joe-biden-micheal-martin-b1026476.html","http://www.standard.co.uk/news/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 11:42:18 GMT","1663501338.0","GPs in ‘really tough’ situation as patient numbers rise, says RCGP chairman","Professor Martin Marshall said doctors were finding it hard to provide safe and effective care.","https://www.standard.co.uk/news/politics/gps-times-radio-nhs-b1026437.html","http://www.standard.co.uk/news/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 07:46:45 GMT","1663487205.0","Russia ‘may not have sufficient reserves or morale’ to withstand further Ukraine assault","British defence intelligence analysts warn substantial loss of territory for Vladimir Putin in the Donbas would ‘unambiguously undermine’  his strategy for the conflict","https://www.standard.co.uk/news/politics/russia-vladimir-putin-moscow-forces-weak-ukraine-donbas-ministry-of-defence-mod-b1026307.html","http://www.standard.co.uk/news/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 07:34:35 GMT","1663486475.0","Truss to meet Irish counterpart as talks with world leaders enter second day","The PM’s meeting with Taoiseach Micheal Martin comes against a backdrop of political tensions over post-Brexit trading arrangements.","https://www.standard.co.uk/news/politics/liz-truss-micheal-martin-joe-biden-justin-trudeau-northern-ireland-executive-b1026394.html","http://www.standard.co.uk/news/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 07:17:17 GMT","1663485437.0","Truss could slash personal taxes in ‘investment zones’ under economic plans","Those who live and work in the low-tax areas envisaged by the Prime Minister could see their own contributions cut, it is understood.","https://www.standard.co.uk/news/politics/kwasi-kwarteng-prime-minister-graham-brady-jacob-reesmogg-government-b1026404.html","http://www.standard.co.uk/news/politics/rss","GB","politics","[]","set()"
"Sat, 17 Sep 2022 21:53:19 GMT","1663451599.0","Chinese representatives free to attend Queen’s lying in state","It was expected the Chinese delegation would be barred by Commons Speaker from entering Westminster Hall to view the late monarch’s coffin.","https://www.standard.co.uk/news/politics/chinese-westminster-hall-xi-jinping-queen-uk-parliament-b1026388.html","http://www.standard.co.uk/news/politics/rss","GB","politics","[]","set()"
"Sun, 18 Sep 2022 16:58:31 GMT","1663520311.0","Attorneys for ‘duped’ migrants flown to Martha’s Vineyard call for criminal investigation","Republican governors made ‘false promises to migrants in order to induce them to travel’, lawyers say  Attorneys representing Venezuelan asylum-seekers flown thousands of miles to an affluent holiday island in Massachusetts at the behest of Republican governors have formally requested authorities open a criminal investigation, claiming the victims were “induced to board airplanes and cross state lines under false pretences”.  Lawyers for Civil Rights (LCR), a Boston-based group representing 30 of the 48 people flown from Texas to Martha’s Vineyard on Wednesday, said: “Individuals, working in concert with state officials, including the Florida governor, made numerous false promises [to the migrants] – including of work opportunities, schooling for their children, and immigration assistance – in order to induce them to travel.”   Continue reading...","https://www.theguardian.com/us-news/2022/sep/18/migrants-marthas-vineyard-republicans","http://www.theguardian.com/world/usa/rss","US","general","[]","set()"
"Sun, 18 Sep 2022 14:33:38 GMT","1663511618.0","'I'm fresh': Golovkin rejects retirement talk after Canelo Álvarez defeat – video","Saul ' Canelo ' Alvarez won by unanimous decision the last fight of his trilogy against  Gennady Golovkin &nbsp;in Las Vegas. He remains the undisputed super-middleweight champion. The two boxers fought in 2017 and 2018 for a draw and a Canelo victory, both very controversial results. This time, the Mexican's domination over the first half of the fight was enough to ensure a clean victory, despite a painful hand that is going to require surgery. At 40 years old, GGG also isn't planning on retiring just yet, saying 'I still have this fire burning inside of me. I have this passion for boxing'    Canelo Álvarez dominates faded Gennady Golovkin to cap trilogy     Continue reading...","https://www.theguardian.com/sport/video/2022/sep/18/gennady-golovkin-saul-canelo-alvarez-rejects-retirement-talk-defeat-boxing-video","http://www.theguardian.com/world/usa/rss","US","general","[]","set()"
"Sun, 18 Sep 2022 13:00:14 GMT","1663506014.0","Why do I pick fights with my husband? Because I want a happy marriage | Emma Beddington","The right kind of argument can apparently bring couples closer together. Is bickering about the bread bin a good start?  I want to get better at arguing. Not the bitter, exhausting kind that happens online, and not the kind that occurs when you put two French people in a room and within 90 seconds one of them is quoting Montaigne and the other has countered with Immanuel Kant, even though they are talking about, say, low-energy lightbulbs (about which neither of them previously had an opinion).  I’m interested in the domestic. I have never mastered the short, sharp spat, which can apparently be quite therapeutic. I wouldn’t know. After an early phase of massive, horrible fights, my motto for decades has been: “Why say something when you could let it fester, explode at the worst possible time, be horrified and grovellingly row back until the next time?”   Continue reading...","https://www.theguardian.com/commentisfree/2022/sep/18/why-do-i-pick-fights-with-my-husband-because-i-want-a-happy-marriage","http://www.theguardian.com/world/usa/rss","US","general","[]","set()"
"Sun, 18 Sep 2022 11:00:11 GMT","1663498811.0","Maybe the US is in a recession, but small businesses don’t know it","Inflation is high, interest rates are rising and the stock market is down 18% … but small businesses are still hiring  Are we in a recession? Because if we are, it’s a very strange one.  Sure, we’ve had two quarters of  negative economic growth . Manufacturing demand is shrinking. Construction and housing market activity has slowed. Tech companies are contracting.  Financial services  and  real estate firms  are laying people off. Inflation and energy costs remain  stubbornly high , interest rates are rising and the stock market is off 18% from the beginning of the year. Just Google “recession” and you’ll find that the housing market is in one, major banks and investors are warning of one and Europe is heading for one. Over  80 financial advisers  say a recession “is coming” and one  bigwig investor  believes that it’s going to be a “whopper”.   Continue reading...","https://www.theguardian.com/business/2022/sep/18/maybe-the-us-is-in-a-recession-but-small-businesses-dont-know-it","http://www.theguardian.com/world/usa/rss","US","general","[]","set()"
"Sun, 18 Sep 2022 09:00:10 GMT","1663491610.0","California’s fast-food industry calls for referendum on new labor legislation","Law provides for councils to represent workers, but opponents claim menu prices will increase and restaurants will close  The fast-food industry is seeking to overturn one of the most significant labor wins in recent American history by trying to scrap a new law in California that will establish an industry council for the sector on wage standards and other regulations, including safety.  The Fast Food Accountability and Standards Recovery Act, AB 257, was signed into law by the California governor, Gavin Newsom, on 5 September in what is seen as a huge fillip to a US labor movement seeking to capitalize on a wave of unionization drives.   Continue reading...","https://www.theguardian.com/us-news/2022/sep/18/california-labor-law-fast-food-industry-referendum","http://www.theguardian.com/world/usa/rss","US","general","[]","set()"
"Sun, 18 Sep 2022 07:00:08 GMT","1663484408.0","Despite his defeats, Putin still shapes our perceptions. Let’s fight him at his own game | Peter Pomerantsev","Strengthen sanctions and support the Ukraine military, of course. But the west needs to get its own messages across with an ideological offensive The Ukrainians have (again) done what nobody believed they could. They have (again) defeated the supposedly mighty Russia on the battlefield, shown up the underlying incompetence and moral rot of the Putin system. It took them just six days to take back whole  swaths of territory  in north-eastern Ukraine that it took Russia six months to conquer. The Russian military, political and propaganda elites are all blaming each other: rifts that usually rumble under the surface are now visible to all. Putin looks shaken.  Now it’s time for us to act as well. Not just by  increasing help to Ukraine  on the battlefield (which is paramount), but also by advancing along the other fronts in this conflict: energy, information, finance and diplomacy.   Continue reading...","https://www.theguardian.com/commentisfree/2022/sep/18/despite-his-defeats-putin-still-shapes-our-perceptions-lets-fight-him-at-his-own-game","http://www.theguardian.com/world/usa/rss","US","general","[]","set()"
"Sun, 18 Sep 2022 07:00:07 GMT","1663484407.0","‘I can’t stay silent’: Roe reversal powers new generation to sign up and vote","Huge bloc of women expected to turn out in November midterms to protect abortion rights – could it alter the election outcome?  Sonya Koenig is scared. A 19-year-old student from Kalamazoo, Michigan, Koenig often stays up until 2am thinking. Sometimes she paces up and down the hall, or speaks to her roommate about nightmare scenarios in which she ends up pregnant and in need of an abortion.  “Being in college, I hear stories all the time of women getting drugged at parties, or just walking down the street, and something unfortunate can happen,” says Koenig, a freshman at Michigan State University. “A guy can walk away, but [these abortion bans] mean the woman has to choose: ‘Do I want to give this baby up … or raise this child with no help from anybody?’ That’s a really hard decision.”   Continue reading...","https://www.theguardian.com/world/2022/sep/18/roe-v-wade-abortion-us-politics-november-midterms","http://www.theguardian.com/world/usa/rss","US","general","[]","set()"
